bond_key,bond_name,issuer_code,issuer_name,start_date,end_date,outcome,proposed_date,approved_date,rejected_date,event_ids,titles,urls
300569,天能转债,300569,天能重工,2024-01-19,2024-01-19,rejected,,,2024-01-19,1218956904,关于不向下修正“天能转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-01-19/1218956904.PDF
300655,,300655,晶瑞电材,2024-01-19,2024-01-19,approved,,2024-01-19,,1218943853,关于晶瑞转2预计触发转股价格向下修正的提示性公告,https://static.cninfo.com.cn/finalpage/2024-01-19/1218943853.PDF
300830,金现转债,300830,金现代,2024-01-19,2024-01-19,rejected,,,2024-01-19,1218955278,关于不向下修正“金现转债“转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-01-19/1218955278.PDF
601016,节能转债,601016,节能风电,2024-01-19,2024-01-19,rejected,,,2024-01-19,1218944324,中节能风力发电股份有限公司关于不向下修正“节能转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-01-19/1218944324.PDF
600521,华海转债,600521,华海药业,2024-01-20,2024-01-20,approved,,2024-01-20,,1218955776,浙江华海药业股份有限公司关于“华海转债”预计触发转股价格向下修正的提示性公告,https://static.cninfo.com.cn/finalpage/2024-01-20/1218955776.PDF
600831,广电转债,600831,广电网络,2024-01-20,2024-01-20,rejected,,,2024-01-20,1218950904,关于不向下修正“广电转债”转股价格的提示性公告,https://static.cninfo.com.cn/finalpage/2024-01-20/1218950904.PDF
600939,建工转债,600939,重庆建工,2024-01-20,2024-01-20,rejected,,,2024-01-20,1218949878,重庆建工关于不向下修正“建工转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-01-20/1218949878.PDF
603105,芯能转债,603105,芯能科技,2024-01-20,2024-01-20,rejected,,,2024-01-20,1218951055,浙江芯能光伏科技股份有限公司关于不向下修正“芯能转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-01-20/1218951055.PDF
300725,药石转债,300725,药石科技,2024-01-22,2024-01-22,rejected,,,2024-01-22,1218968320,关于不向下修正药石转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-01-22/1218968320.PDF
300869,康医转债,300869,康泰医学,2024-01-22,2024-01-22,rejected,,,2024-01-22,1218968554,关于不向下修正康医转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-01-22/1218968554.PDF
300894,火星转债,300894,火星人,2024-01-22,2024-01-22,rejected,,,2024-01-22,1218967538,关于不向下修正火星转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-01-22/1218967538.PDF
002398,垒知转债,002398,垒知集团,2024-01-23,2024-01-23,rejected,,,2024-01-23,1218969642,关于不向下修正“垒知转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-01-23/1218969642.PDF
601108,财通转债,601108,财通证券,2024-01-23,2024-01-23,rejected,,,2024-01-23,1218969258,关于不向下修正“财通转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-01-23/1218969258.PDF
002548,金农转债,002548,金新农,2024-01-24,2024-01-24,approved,,2024-01-24,,1218977169,关于金农转债预计触发向下修正转股价格条款的提示性公告,https://static.cninfo.com.cn/finalpage/2024-01-24/1218977169.PDF
300918,智尚转债,300918,南山智尚,2024-01-24,2024-01-24,rejected,,,2024-01-24,1218988725,关于不向下修正“智尚转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-01-24/1218988725.PDF
002287,奇正转债,002287,奇正藏药,2024-01-25,2024-01-25,approved,,2024-01-25,,1218988832,关于奇正转债可能触发转股价格向下修正的提示性公告,https://static.cninfo.com.cn/finalpage/2024-01-25/1218988832.PDF
300246,宝莱转债,300246,宝莱特,2024-01-26,2024-01-26,rejected,,,2024-01-26,1219011941,关于不向下修正宝莱转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-01-26/1219011941.PDF
300429,强力转债,300429,强力新材,2024-01-26,2024-01-26,rejected,,,2024-01-26,1219012226,关于不向下修正强力转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-01-26/1219012226.PDF
300655,,300655,晶瑞电材,2024-01-26,2024-01-26,rejected,,,2024-01-26,1219000095,关于不向下修正晶瑞转2转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-01-26/1219000095.PDF
688772,冠宇转债,688772,珠海冠宇,2024-01-26,2024-01-26,rejected,,,2024-01-26,1219002921,关于不向下修正“冠宇转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-01-26/1219002921.PDF
000723,美锦转债,000723,美锦能源,2024-01-27,2024-01-27,approved,,2024-01-27,,1219011051,关于美锦转债预计触发转股价格向下修正的提示性公告,https://static.cninfo.com.cn/finalpage/2024-01-27/1219011051.PDF
600521,华海转债,600521,华海药业,2024-01-27,2024-01-27,rejected,,,2024-01-27,1219010249,浙江华海药业股份有限公司关于不向下修正“华海转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-01-27/1219010249.PDF
688589,力合转债,688589,力合微,2024-01-27,2024-01-27,rejected,,,2024-01-27,1219011775,关于不向下修正“力合转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-01-27/1219011775.PDF
300973,立高转债,300973,立高食品,2024-01-29,2024-01-29,rejected,,,2024-01-29,1219028100,关于不向下修正立高转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-01-29/1219028100.PDF
002408,,002408,齐翔腾达,2024-01-30,2024-01-30,rejected,,,2024-01-30,1219028883,关于不向下修正齐翔转2转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-01-30/1219028883.PDF
300224,正海转债,300224,正海磁材,2024-01-30,2024-01-30,rejected,,,2024-01-30,1219041674,关于不向下修正正海转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-01-30/1219041674.PDF
300577,开润转债,300577,开润<em>股</em>份,2024-01-30,2024-01-30,rejected,,,2024-01-30,1219042565,关于不向下修正开润转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-01-30/1219042565.PDF
301078,孩王转债,301078,孩子王,2024-01-30,2024-02-23,approved,2024-01-30,2024-02-23,,1219027978; 1219172820,关于董事会提议向下修正“孩王转债”转股价格的公告; 关于向下修正“孩王转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-01-30/1219027978.PDF; https://static.cninfo.com.cn/finalpage/2024-02-23/1219172820.PDF
002698,博实转债,002698,博实<em>股</em>份,2024-01-31,2024-01-31,approved,,2024-01-31,,1219040235,关于博实转债预计触发向下修正转股价格条款的提示性公告,https://static.cninfo.com.cn/finalpage/2024-01-31/1219040235.PDF
300891,惠云转债,300891,惠云钛业,2024-01-31,2024-01-31,approved,,2024-01-31,,1219053229,关于惠云转债可能触发向下修正转股价格条件的提示性公告,https://static.cninfo.com.cn/finalpage/2024-01-31/1219053229.PDF
601636,旗滨转债,601636,旗滨集团,2024-01-31,2024-01-31,rejected,,,2024-01-31,1219042210,旗滨集团关于暂不向下修正“旗滨转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-01-31/1219042210.PDF
603716,塞力转债,603716,塞力医疗,2024-01-31,2024-01-31,rejected,,,2024-01-31,1219041504,关于不向下修正“塞力转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-01-31/1219041504.PDF
603776,永安转债,603776,永安行,2024-01-31,2024-01-31,approved,,2024-01-31,,1219044154,永安行：关于“永安转债”预计触发转股价格向下修正的提示性公告,https://static.cninfo.com.cn/finalpage/2024-01-31/1219044154.PDF
002287,,002287,奇正藏药,2024-02-01,2024-02-20,approved,2024-02-01,2024-02-20,,1219053066; 1219139860,关于董事会提议向下修正可转换公司债券转股价格的公告; 关于向下修正可转换公司债券转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-02-01/1219053066.PDF; https://static.cninfo.com.cn/finalpage/2024-02-20/1219139860.PDF
002753,,002753,永东<em>股</em>份,2024-02-01,2024-02-01,rejected,,,2024-02-01,1219053588,关于不向下修正“永东转2“转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-02-01/1219053588.PDF
300239,东宝转债,300239,东宝生物,2024-02-01,2024-02-01,rejected,,,2024-02-01,1219065177,包头东宝生物技术股份有限公司关于不向下修正“东宝转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-02-01/1219065177.PDF
300663,科蓝转债,300663,科蓝软件,2024-02-01,2024-02-01,approved,,2024-02-01,,1219065799,关于科蓝转债预计触发向下修正转股价格条款的提示性公告,https://static.cninfo.com.cn/finalpage/2024-02-01/1219065799.PDF
301022,海泰转债,301022,海泰科,2024-02-01,2024-02-01,approved,,2024-02-01,,1219063931,关于海泰转债预计触发向下修正转股价格条款的提示性公告,https://static.cninfo.com.cn/finalpage/2024-02-01/1219063931.PDF
600567,山鹰转债,600567,山鹰国际,2024-02-01,2024-02-01,rejected,,,2024-02-01,1219054759,关于不向下修正“山鹰转债”及“鹰19转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-02-01/1219054759.PDF
300948,,300948,冠中生态,2024-02-02,2024-02-26,approved,2024-02-02,2024-02-26,,1219065298; 1219187556,关于董事会提议向下修正可转换债券转股价格的公告; 关于向下修正可转换公司债券转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-02-02/1219065298.PDF; https://static.cninfo.com.cn/finalpage/2024-02-26/1219187556.PDF
603113,金能转债,603113,金能科技,2024-02-02,2024-02-02,rejected,,,2024-02-02,1219065398,金能科技股份有限公司关于不向下修正“金能转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-02-02/1219065398.PDF
000723,美锦转债,000723,美锦能源,2024-02-03,2024-02-03,rejected,,,2024-02-03,1219079027,关于不向下修正美锦转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-02-03/1219079027.PDF
001205,盛航转债,001205,盛航<em>股</em>份,2024-02-03,2024-02-03,rejected,,,2024-02-03,1219079241,关于不向下修正盛航转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-02-03/1219079241.PDF
688106,金宏转债,688106,金宏气体,2024-02-03,2024-02-03,rejected,,,2024-02-03,1219081029,金宏气体：关于不向下修正“金宏转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-02-03/1219081029.PDF
300529,健帆转债,300529,健帆生物,2024-02-05,2024-02-05,rejected,,,2024-02-05,1219095379,关于不向下修正健帆转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-02-05/1219095379.PDF
300793,佳禾转债,300793,佳禾智能,2024-02-05,2024-02-05,rejected,,,2024-02-05,1219095833,关于不向下修正“佳禾转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-02-05/1219095833.PDF
002863,,002863,今飞凯达,2024-02-06,2024-02-24,approved,2024-02-06,2024-02-24,,1219095374; 1219172945,关于董事会提议向下修正可转换公司债券转股价格的公告; 关于向下修正可转换公司债券转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-02-06/1219095374.PDF; https://static.cninfo.com.cn/finalpage/2024-02-24/1219172945.PDF
06865,福莱转债,06865,福莱特玻璃,2024-02-06,2024-02-06,rejected,,,2024-02-06,1219111514,海外监管公告-福莱特玻璃集团股份有限公司关於不向下修正「福莱转债」转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-02-06/1219111514.PDF
300185,通裕转债,300185,通裕重工,2024-02-06,2024-02-06,rejected,,,2024-02-06,1219110712,关于不向下修正通裕转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-02-06/1219110712.PDF
300258,精锻转债,300258,精锻科技,2024-02-06,2024-02-06,rejected,,,2024-02-06,1219107951,关于不向下修正精锻转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-02-06/1219107951.PDF
300263,隆华转债,300263,隆华科技,2024-02-06,2024-02-06,rejected,,,2024-02-06,1219108484,关于不向下修正隆华转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-02-06/1219108484.PDF
300942,易瑞转债,300942,易瑞生物,2024-02-06,2024-02-06,rejected,,,2024-02-06,1219111211,关于不向下修正“易瑞转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-02-06/1219111211.PDF
301099,雅创转债,301099,雅创电子,2024-02-06,2024-02-06,rejected,,,2024-02-06,1219108655,关于不向下修正雅创转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-02-06/1219108655.PDF
603733,鹤21转债,603733,仙鹤<em>股</em>份,2024-02-06,2024-02-06,rejected,,,2024-02-06,1219098155,仙鹤股份关于不向下修正“鹤21转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-02-06/1219098155.PDF
605358,立昂转债,605358,立昂微,2024-02-06,2024-02-06,rejected,,,2024-02-06,1219098364,立昂微关于不向下修正“立昂转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-02-06/1219098364.PDF
002698,博实转债,002698,博实<em>股</em>份,2024-02-07,2024-02-07,rejected,,,2024-02-07,1219108226,关于本次不向下修正博实转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-02-07/1219108226.PDF
002838,道恩转债,002838,道恩<em>股</em>份,2024-02-07,2024-02-07,rejected,,,2024-02-07,1219110293,关于不向下修正道恩转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-02-07/1219110293.PDF
300121,阳谷转债,300121,阳谷华泰,2024-02-07,2024-02-07,rejected,,,2024-02-07,1219111776,关于不向下修正“阳谷转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-02-07/1219111776.PDF
300427,,300427,*ST红相,2024-02-07,2024-02-22,approved,2024-02-07,2024-02-22,,1219111781; 1219157838,关于董事会提议向下修正可转换公司债券转股价格的公告; 关于向下修正红相转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-02-07/1219111781.PDF; https://static.cninfo.com.cn/finalpage/2024-02-22/1219157838.PDF
300891,惠云转债,300891,惠云钛业,2024-02-07,2024-02-07,rejected,,,2024-02-07,1219121239,关于不向下修正惠云转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-02-07/1219121239.PDF
601865,福莱转债,601865,福莱特,2024-02-07,2024-02-07,rejected,,,2024-02-07,1219109399,福莱特玻璃集团股份有限公司关于不向下修正“福莱转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-02-07/1219109399.PDF
603228,景23转债,603228,景旺电子,2024-02-07,2024-02-07,rejected,,,2024-02-07,1219108514,景旺电子关于董事会决定不向下修正“景23转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-02-07/1219108514.PDF
603776,永安转债,603776,永安行,2024-02-07,2024-02-07,rejected,,,2024-02-07,1219110054,永安行：关于不向下修正“永安转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-02-07/1219110054.PDF
688166,博瑞转债,688166,博瑞医药,2024-02-07,2024-02-07,rejected,,,2024-02-07,1219108294,关于不向下修正“博瑞转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-02-07/1219108294.PDF
688268,华特转债,688268,华特气体,2024-02-07,2024-02-07,rejected,,,2024-02-07,1219108004,广东华特气体股份有限公司关于不向下修正“华特转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-02-07/1219108004.PDF
300480,光力转债,300480,光力科技,2024-02-08,2024-02-08,rejected,,,2024-02-08,1219132450,光力科技股份有限公司关于不向下修正光力转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2024-02-08/1219132450.PDF
